NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406	POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406		18	-0.40492964	-1.0176889	0.4395887	0.52859545	1.0	2555	tags=44%, list=17%, signal=53%	
BIOCARTA_IL7_PATHWAY%MSIGDB_C2%BIOCARTA_IL7_PATHWAY	BIOCARTA_IL7_PATHWAY%MSIGDB_C2%BIOCARTA_IL7_PATHWAY		17	-0.41677898	-1.0176237	0.40942928	0.52838874	1.0	1201	tags=18%, list=8%, signal=19%	
BIOCARTA_TNFR1_PATHWAY%MSIGDB_C2%BIOCARTA_TNFR1_PATHWAY	BIOCARTA_TNFR1_PATHWAY%MSIGDB_C2%BIOCARTA_TNFR1_PATHWAY		29	-0.36860988	-1.0175321	0.41715977	0.52825254	1.0	3078	tags=24%, list=20%, signal=30%	
RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667	RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667		141	-0.2773314	-1.0173832	0.38255033	0.5282736	1.0	3075	tags=22%, list=20%, signal=27%	
PROTEIN ALKYLATION%GOBP%GO:0008213	PROTEIN ALKYLATION%GOBP%GO:0008213		62	-0.30742478	-1.0162995	0.4	0.5302938	1.0	4444	tags=34%, list=29%, signal=48%	
NLS-BEARING PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0006607	NLS-BEARING PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0006607		21	-0.39684197	-1.0145845	0.431694	0.5336164	1.0	3199	tags=29%, list=21%, signal=36%	
G1 DNA DAMAGE CHECKPOINT%GOBP%GO:0044783	G1 DNA DAMAGE CHECKPOINT%GOBP%GO:0044783		67	-0.30864373	-1.0141463	0.41935483	0.5342102	1.0	3224	tags=31%, list=21%, signal=40%	
CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710	CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710		19	-0.4049258	-1.0138001	0.44846797	0.5346411	1.0	2626	tags=42%, list=17%, signal=51%	
RESPONSE TO STARVATION%GOBP%GO:0042594	RESPONSE TO STARVATION%GOBP%GO:0042594		99	-0.29172906	-1.0133377	0.4223301	0.53532284	1.0	2801	tags=20%, list=18%, signal=25%	
CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.3	CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.3		165	-0.2647824	-1.0124356	0.4122807	0.53697324	1.0	2059	tags=16%, list=14%, signal=19%	
POSITIVE REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045582	POSITIVE REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045582		38	-0.3411919	-1.0121001	0.38507462	0.5373484	1.0	2383	tags=37%, list=16%, signal=44%	
REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046605	REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046605		41	-0.3384179	-1.0118493	0.43606558	0.5375662	1.0	1636	tags=17%, list=11%, signal=19%	
ACTIVATION OF NF-KAPPAB-INDUCING KINASE ACTIVITY%GOBP%GO:0007250	ACTIVATION OF NF-KAPPAB-INDUCING KINASE ACTIVITY%GOBP%GO:0007250		16	-0.43009305	-1.0106093	0.4488778	0.53995204	1.0	2076	tags=19%, list=14%, signal=22%	
INTRAFLAGELLAR TRANSPORT%REACTOME%R-HSA-5620924.3	INTRAFLAGELLAR TRANSPORT%REACTOME%R-HSA-5620924.3		37	-0.34489813	-1.0098115	0.42492014	0.54128826	1.0	2059	tags=19%, list=14%, signal=22%	
TRANS-GOLGI NETWORK VESICLE BUDDING%REACTOME DATABASE ID RELEASE 61%199992	TRANS-GOLGI NETWORK VESICLE BUDDING%REACTOME DATABASE ID RELEASE 61%199992		69	-0.30297235	-1.0073684	0.4419643	0.54617625	1.0	3867	tags=29%, list=25%, signal=39%	
SYNTHESIS OF VERY LONG-CHAIN FATTY ACYL-COAS%REACTOME DATABASE ID RELEASE 61%75876	SYNTHESIS OF VERY LONG-CHAIN FATTY ACYL-COAS%REACTOME DATABASE ID RELEASE 61%75876		15	-0.43060192	-1.006788	0.44444445	0.54705137	1.0	1901	tags=33%, list=13%, signal=38%	
GLUTAMINE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009064	GLUTAMINE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009064		34	-0.34760624	-1.0063819	0.4222973	0.5475937	1.0	391	tags=9%, list=3%, signal=9%	
RNA POLYADENYLATION%GOBP%GO:0043631	RNA POLYADENYLATION%GOBP%GO:0043631		27	-0.36310843	-1.0063293	0.42559522	0.5473629	1.0	3804	tags=33%, list=25%, signal=44%	
CLATHRIN DERIVED VESICLE BUDDING%REACTOME DATABASE ID RELEASE 61%421837	CLATHRIN DERIVED VESICLE BUDDING%REACTOME DATABASE ID RELEASE 61%421837		69	-0.30297235	-1.0060471	0.4	0.5476454	1.0	3867	tags=29%, list=25%, signal=39%	
CELLULAR MODIFIED AMINO ACID METABOLIC PROCESS%GOBP%GO:0006575	CELLULAR MODIFIED AMINO ACID METABOLIC PROCESS%GOBP%GO:0006575		133	-0.27437225	-1.0057324	0.4469697	0.5479822	1.0	2542	tags=23%, list=17%, signal=27%	
INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:0072332	INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:0072332		35	-0.3477526	-1.0051831	0.42384106	0.5488451	1.0	1155	tags=14%, list=8%, signal=15%	
HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320	HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320		40	-0.3408407	-1.0047148	0.43793103	0.54948145	1.0	3860	tags=28%, list=25%, signal=37%	
BCR%NETPATH%BCR	BCR%NETPATH%BCR		157	-0.26907942	-1.0003889	0.44444445	0.5584957	1.0	2170	tags=21%, list=14%, signal=24%	
MRNA POLYADENYLATION%GOBP%GO:0006378	MRNA POLYADENYLATION%GOBP%GO:0006378		25	-0.37008718	-1.0000955	0.46778712	0.5587862	1.0	3804	tags=36%, list=25%, signal=48%	
PROTEIN METHYLATION%GOBP%GO:0006479	PROTEIN METHYLATION%GOBP%GO:0006479		62	-0.30742478	-0.9998455	0.41558442	0.5589947	1.0	4444	tags=34%, list=29%, signal=48%	
P75NTR SIGNALS VIA NF-KB%REACTOME DATABASE ID RELEASE 61%193639	P75NTR SIGNALS VIA NF-KB%REACTOME DATABASE ID RELEASE 61%193639		16	-0.4104546	-0.99837095	0.44935066	0.56186265	1.0	2105	tags=44%, list=14%, signal=51%	
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY		69	-0.2960245	-0.99524266	0.4612245	0.5684481	1.0	1851	tags=28%, list=12%, signal=31%	
POSITIVE REGULATION OF B CELL ACTIVATION%GOBP%GO:0050871	POSITIVE REGULATION OF B CELL ACTIVATION%GOBP%GO:0050871		35	-0.34403327	-0.9942092	0.43434343	0.5703815	1.0	2257	tags=31%, list=15%, signal=37%	
ALCOHOL CATABOLIC PROCESS%GOBP%GO:0046164	ALCOHOL CATABOLIC PROCESS%GOBP%GO:0046164		22	-0.38607094	-0.99314183	0.45040214	0.57242924	1.0	3660	tags=41%, list=24%, signal=54%	
PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654	PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654		197	-0.2603592	-0.9914967	0.4742268	0.5758273	1.0	1767	tags=14%, list=12%, signal=15%	
FORMATION OF THE BETA-CATENIN:TCF TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 61%201722	FORMATION OF THE BETA-CATENIN:TCF TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 61%201722		60	-0.30881965	-0.9913435	0.48962656	0.5757798	1.0	4014	tags=38%, list=26%, signal=52%	
POSITIVE REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000403	POSITIVE REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000403		22	-0.37930492	-0.9906472	0.46898264	0.57699466	1.0	2555	tags=36%, list=17%, signal=44%	
HISTONE H3 ACETYLATION%GOBP%GO:0043966	HISTONE H3 ACETYLATION%GOBP%GO:0043966		37	-0.34421507	-0.99046636	0.47003156	0.57704943	1.0	5223	tags=49%, list=34%, signal=74%	
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK		69	-0.29602447	-0.99011916	0.4753363	0.57748055	1.0	1851	tags=28%, list=12%, signal=31%	
CELLULAR RESPONSE TO HEAT STRESS%REACTOME DATABASE ID RELEASE 61%3371556	CELLULAR RESPONSE TO HEAT STRESS%REACTOME DATABASE ID RELEASE 61%3371556		80	-0.29522294	-0.98770833	0.46268657	0.5824857	1.0	4418	tags=35%, list=29%, signal=49%	
NUCLEOSIDE CATABOLIC PROCESS%GOBP%GO:0009164	NUCLEOSIDE CATABOLIC PROCESS%GOBP%GO:0009164		20	-0.38690314	-0.9872188	0.46388888	0.58325833	1.0	2007	tags=25%, list=13%, signal=29%	
SULFUR AMINO ACID METABOLISM%REACTOME%R-HSA-1614635.6	SULFUR AMINO ACID METABOLISM%REACTOME%R-HSA-1614635.6		21	-0.38372675	-0.98654974	0.4787234	0.5844433	1.0	4850	tags=67%, list=32%, signal=98%	
CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222	CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222		62	-0.30210143	-0.98621273	0.46825397	0.5848587	1.0	2193	tags=21%, list=14%, signal=24%	
POSITIVE REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902624	POSITIVE REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902624		20	-0.38201416	-0.9859883	0.48445597	0.5849956	1.0	1969	tags=20%, list=13%, signal=23%	
MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME%R-HSA-975155.1	MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME%R-HSA-975155.1		93	-0.27978015	-0.98570526	0.455	0.5852983	1.0	2730	tags=20%, list=18%, signal=25%	
POSITIVE REGULATION OF NEUTROPHIL CHEMOTAXIS%GOBP%GO:0090023	POSITIVE REGULATION OF NEUTROPHIL CHEMOTAXIS%GOBP%GO:0090023		19	-0.39584285	-0.98538727	0.5	0.5856332	1.0	1969	tags=21%, list=13%, signal=24%	
GROWTH HORMONE RECEPTOR SIGNALING%REACTOME%R-HSA-982772.1	GROWTH HORMONE RECEPTOR SIGNALING%REACTOME%R-HSA-982772.1		19	-0.40195912	-0.9850287	0.45530728	0.58611923	1.0	410	tags=21%, list=3%, signal=22%	
TRANSLOCATION OF GLUT4 TO THE PLASMA MEMBRANE%REACTOME%R-HSA-1445148.1	TRANSLOCATION OF GLUT4 TO THE PLASMA MEMBRANE%REACTOME%R-HSA-1445148.1		52	-0.31298283	-0.98399866	0.49803922	0.588032	1.0	5203	tags=31%, list=34%, signal=47%	
LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002285	LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002285		45	-0.32177365	-0.98282045	0.4871795	0.5902739	1.0	2803	tags=27%, list=18%, signal=33%	
CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275	CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275		19	-0.38702276	-0.98143846	0.45128205	0.5930515	1.0	3660	tags=32%, list=24%, signal=42%	
MITOCHONDRION LOCALIZATION%GOBP%GO:0051646	MITOCHONDRION LOCALIZATION%GOBP%GO:0051646		20	-0.39778978	-0.9808806	0.49731183	0.593988	1.0	1429	tags=15%, list=9%, signal=17%	
POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002702	POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002702		37	-0.33630016	-0.9808567	0.4753521	0.59368885	1.0	1800	tags=22%, list=12%, signal=24%	
TOLL LIKE RECEPTOR 9 (TLR9) CASCADE%REACTOME DATABASE ID RELEASE 61%168138	TOLL LIKE RECEPTOR 9 (TLR9) CASCADE%REACTOME DATABASE ID RELEASE 61%168138		96	-0.27298492	-0.9806851	0.4729064	0.5937405	1.0	2730	tags=20%, list=18%, signal=24%	
CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING	CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING		32	-0.34827322	-0.9798264	0.489426	0.5953375	1.0	3537	tags=31%, list=23%, signal=41%	
PHOSPHOLIPID METABOLISM%REACTOME%R-HSA-1483257.1	PHOSPHOLIPID METABOLISM%REACTOME%R-HSA-1483257.1		190	-0.25758564	-0.97944623	0.52	0.595822	1.0	2363	tags=17%, list=16%, signal=20%	
MTOR SIGNALLING%REACTOME DATABASE ID RELEASE 61%165159	MTOR SIGNALLING%REACTOME DATABASE ID RELEASE 61%165159		34	-0.33982718	-0.97814655	0.485623	0.5985296	1.0	3468	tags=24%, list=23%, signal=30%	
FOLIC ACID METABOLIC PROCESS%GOBP%GO:0046655	FOLIC ACID METABOLIC PROCESS%GOBP%GO:0046655		17	-0.4027174	-0.9773768	0.48029557	0.59985334	1.0	2875	tags=24%, list=19%, signal=29%	
CELLULAR RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0071496	CELLULAR RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0071496		154	-0.25960994	-0.9765594	0.496063	0.60136914	1.0	2230	tags=18%, list=15%, signal=20%	
CELLULAR RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031669	CELLULAR RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031669		109	-0.26961738	-0.97550786	0.50931674	0.6034053	1.0	2801	tags=19%, list=18%, signal=23%	
REGULATION OF ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0002577	REGULATION OF ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0002577		15	-0.41682824	-0.9747418	0.5035294	0.6048209	1.0	1062	tags=33%, list=7%, signal=36%	
GLUTATHIONE-MEDIATED DETOXIFICATION I%HUMANCYC%PWY-4061	GLUTATHIONE-MEDIATED DETOXIFICATION I%HUMANCYC%PWY-4061		20	-0.37230125	-0.97423697	0.48041776	0.6056438	1.0	2910	tags=45%, list=19%, signal=56%	
ERAD PATHWAY%GOBP%GO:0036503	ERAD PATHWAY%GOBP%GO:0036503		77	-0.28635862	-0.973087	0.47663552	0.607909	1.0	4685	tags=27%, list=31%, signal=39%	
BIOCARTA_IL2_PATHWAY%MSIGDB_C2%BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY%MSIGDB_C2%BIOCARTA_IL2_PATHWAY		21	-0.3793301	-0.97279644	0.49473685	0.60823226	1.0	2507	tags=29%, list=16%, signal=34%	
AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037	AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037		43	-0.32602876	-0.9723142	0.47857141	0.60893285	1.0	3957	tags=23%, list=26%, signal=31%	
POSITIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:0043280	POSITIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:0043280		89	-0.27658442	-0.9722672	0.5053192	0.6086697	1.0	1705	tags=18%, list=11%, signal=20%	
REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881	REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881		40	-0.32597578	-0.9722161	0.48972604	0.6084207	1.0	2567	tags=35%, list=17%, signal=42%	
MEMBRANE DOCKING%GOBP%GO:0022406	MEMBRANE DOCKING%GOBP%GO:0022406		136	-0.2655085	-0.9718494	0.5923567	0.60886943	1.0	3046	tags=21%, list=20%, signal=26%	
CELLULAR RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0031668	CELLULAR RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0031668		116	-0.26846653	-0.97109246	0.5534591	0.6102669	1.0	2801	tags=21%, list=18%, signal=25%	
CELLULAR MODIFIED AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042398	CELLULAR MODIFIED AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042398		27	-0.35924208	-0.9710324	0.4827586	0.6100462	1.0	4464	tags=41%, list=29%, signal=58%	
GLUTATHIONE METABOLIC PROCESS%GOBP%GO:0006749	GLUTATHIONE METABOLIC PROCESS%GOBP%GO:0006749		47	-0.31689945	-0.9675498	0.4964789	0.617658	1.0	4186	tags=49%, list=28%, signal=67%	
CELLULAR LIPID CATABOLIC PROCESS%GOBP%GO:0044242	CELLULAR LIPID CATABOLIC PROCESS%GOBP%GO:0044242		116	-0.26377073	-0.9672553	0.53846157	0.6179627	1.0	2736	tags=27%, list=18%, signal=32%	
POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722		29	-0.34602273	-0.96589696	0.47206703	0.62081707	1.0	972	tags=17%, list=6%, signal=18%	
CORTICAL ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030866	CORTICAL ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030866		15	-0.4110081	-0.96479005	0.50344825	0.62298495	1.0	1927	tags=27%, list=13%, signal=31%	
NEUROMUSCULAR PROCESS%GOBP%GO:0050905	NEUROMUSCULAR PROCESS%GOBP%GO:0050905		18	-0.3950776	-0.9647467	0.4902507	0.6226846	1.0	582	tags=17%, list=4%, signal=17%	
REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050764	REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050764		39	-0.3237674	-0.9646287	0.53046596	0.6225915	1.0	3899	tags=36%, list=26%, signal=48%	
LYTIC VACUOLE ORGANIZATION%GOBP%GO:0080171	LYTIC VACUOLE ORGANIZATION%GOBP%GO:0080171		36	-0.32334968	-0.96349365	0.49834985	0.6248414	1.0	2266	tags=17%, list=15%, signal=20%	
AMINO SUGAR METABOLIC PROCESS%GOBP%GO:0006040	AMINO SUGAR METABOLIC PROCESS%GOBP%GO:0006040		33	-0.3345356	-0.9632047	0.51746035	0.625119	1.0	1873	tags=18%, list=12%, signal=21%	
TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.1	TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.1		93	-0.27978015	-0.96098524	0.5208333	0.6297843	1.0	2730	tags=20%, list=18%, signal=25%	
PROTEIN LOCALIZATION TO MICROTUBULE CYTOSKELETON%GOBP%GO:0072698	PROTEIN LOCALIZATION TO MICROTUBULE CYTOSKELETON%GOBP%GO:0072698		22	-0.35801193	-0.9605553	0.48179272	0.630406	1.0	1916	tags=18%, list=13%, signal=21%	
REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002724	REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002724		16	-0.40417734	-0.95984304	0.5	0.63173026	1.0	2341	tags=25%, list=15%, signal=30%	
CASPASE CASCADE IN APOPTOSIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CASPASE CASCADE IN APOPTOSIS	CASPASE CASCADE IN APOPTOSIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CASPASE CASCADE IN APOPTOSIS		47	-0.30560416	-0.9572316	0.5331126	0.6372733	1.0	3164	tags=28%, list=21%, signal=35%	
REGULATION OF CHROMATIN SILENCING%GOBP%GO:0031935	REGULATION OF CHROMATIN SILENCING%GOBP%GO:0031935		19	-0.38399723	-0.9572235	0.5304878	0.636906	1.0	3358	tags=47%, list=22%, signal=61%	
POSITIVE REGULATION OF GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071624	POSITIVE REGULATION OF GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071624		21	-0.37372902	-0.95623153	0.5153846	0.6387702	1.0	1969	tags=19%, list=13%, signal=22%	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176	NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176		17	-0.3964901	-0.95574445	0.5216285	0.6395064	1.0	4428	tags=41%, list=29%, signal=58%	
LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0001676	LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0001676		59	-0.29572392	-0.9542848	0.5538462	0.6425233	1.0	1470	tags=17%, list=10%, signal=19%	
SENSORY PERCEPTION OF CHEMICAL STIMULUS%GOBP%GO:0007606	SENSORY PERCEPTION OF CHEMICAL STIMULUS%GOBP%GO:0007606		25	-0.36213985	-0.95358765	0.5393586	0.64375615	1.0	1408	tags=16%, list=9%, signal=18%	
GOLGI ASSOCIATED VESICLE BIOGENESIS%REACTOME%R-HSA-432722.3	GOLGI ASSOCIATED VESICLE BIOGENESIS%REACTOME%R-HSA-432722.3		52	-0.30734128	-0.9532168	0.53648067	0.6442198	1.0	2727	tags=21%, list=18%, signal=26%	
CELL DIVISION%GOBP%GO:0051301	CELL DIVISION%GOBP%GO:0051301		123	-0.26046893	-0.95307297	0.5744681	0.64415216	1.0	2357	tags=20%, list=16%, signal=24%	
INTERLEUKIN-6 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 61%6783589	INTERLEUKIN-6 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 61%6783589		21	-0.3775812	-0.95254636	0.538874	0.64499676	1.0	862	tags=19%, list=6%, signal=20%	
REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051972	REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051972		45	-0.309387	-0.9516155	0.49822065	0.64681375	1.0	4014	tags=36%, list=26%, signal=48%	
LYSOSOME ORGANIZATION%GOBP%GO:0007040	LYSOSOME ORGANIZATION%GOBP%GO:0007040		36	-0.32334968	-0.95160997	0.53125	0.646436	1.0	2266	tags=17%, list=15%, signal=20%	
POSITIVE REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0010800	POSITIVE REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0010800		17	-0.3967333	-0.95096403	0.53229976	0.64755094	1.0	1956	tags=24%, list=13%, signal=27%	
EMBRYONIC PATTERN SPECIFICATION%GOBP%GO:0009880	EMBRYONIC PATTERN SPECIFICATION%GOBP%GO:0009880		21	-0.36374763	-0.95031106	0.52124643	0.6486768	1.0	2003	tags=33%, list=13%, signal=38%	
DEFECTS IN VITAMIN AND COFACTOR METABOLISM%REACTOME%R-HSA-3296482.1	DEFECTS IN VITAMIN AND COFACTOR METABOLISM%REACTOME%R-HSA-3296482.1		16	-0.39572945	-0.9479719	0.50934577	0.65379375	1.0	2851	tags=38%, list=19%, signal=46%	
VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046718	VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046718		24	-0.35264602	-0.9476954	0.5070422	0.6540316	1.0	2583	tags=29%, list=17%, signal=35%	
REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:1900101	REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:1900101		20	-0.37664863	-0.94756985	0.5309973	0.6539429	1.0	2167	tags=25%, list=14%, signal=29%	
METABOLISM OF FOLATE AND PTERINES%REACTOME DATABASE ID RELEASE 61%196757	METABOLISM OF FOLATE AND PTERINES%REACTOME DATABASE ID RELEASE 61%196757		16	-0.3932368	-0.9470157	0.52896726	0.65485895	1.0	2875	tags=25%, list=19%, signal=31%	
REGULATION OF PH%GOBP%GO:0006885	REGULATION OF PH%GOBP%GO:0006885		66	-0.29078776	-0.9465861	0.59574467	0.6554536	1.0	4051	tags=27%, list=27%, signal=37%	
REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235	REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235		17	-0.39711556	-0.94538957	0.5479798	0.65787536	1.0	1981	tags=35%, list=13%, signal=41%	
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081	BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081		23	-0.36289507	-0.94474787	0.5495751	0.6589765	1.0	4068	tags=57%, list=27%, signal=77%	
SIGNALING BY FGFR2 IIIA TM%REACTOME%R-HSA-8851708.1	SIGNALING BY FGFR2 IIIA TM%REACTOME%R-HSA-8851708.1		19	-0.3703209	-0.94359404	0.53535354	0.6613594	1.0	2055	tags=37%, list=14%, signal=43%	
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	LEUKOCYTE PROLIFERATION%GOBP%GO:0070661		29	-0.33070758	-0.942762	0.5389408	0.66290015	1.0	4332	tags=41%, list=29%, signal=58%	
PROTEIN IMPORT%GOBP%GO:0017038	PROTEIN IMPORT%GOBP%GO:0017038		130	-0.25598657	-0.9425235	0.6486486	0.66307664	1.0	2801	tags=23%, list=18%, signal=28%	
NUCLEOBASE METABOLIC PROCESS%GOBP%GO:0009112	NUCLEOBASE METABOLIC PROCESS%GOBP%GO:0009112		22	-0.36201346	-0.94211024	0.5403226	0.6636594	1.0	4762	tags=45%, list=31%, signal=66%	
REGULATION OF COMPLEMENT ACTIVATION%GOBP%GO:0030449	REGULATION OF COMPLEMENT ACTIVATION%GOBP%GO:0030449		33	-0.33042133	-0.9415748	0.53156143	0.66454583	1.0	2083	tags=27%, list=14%, signal=32%	
RESPONSE TO NUTRIENT%GOBP%GO:0007584	RESPONSE TO NUTRIENT%GOBP%GO:0007584		31	-0.33010805	-0.9393422	0.5438067	0.6693878	1.0	3054	tags=26%, list=20%, signal=32%	
BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721	BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721		15	-0.39931715	-0.9392372	0.5231144	0.66924053	1.0	1945	tags=20%, list=13%, signal=23%	
CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479	CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479		42	-0.30966294	-0.9385052	0.5610561	0.6705503	1.0	4560	tags=36%, list=30%, signal=51%	
CCR1%IOB%CCR1	CCR1%IOB%CCR1		25	-0.34456465	-0.9383888	0.5341246	0.67041963	1.0	882	tags=20%, list=6%, signal=21%	
