GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:R-HSA-9005891	Loss of function of MECP2 in Rett syndrome	0.0009328083449892969	0.0009328083449892969	+1	SIN3A,TBL1XR1,NCOR1
REAC:R-HSA-198323	AKT phosphorylates targets in the cytosol	0.0009493515864346535	0.0009493515864346535	+1	AKT1,CDKN1B,CDKN1A
REAC:R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0009493515864346535	0.0009493515864346535	+1	TP53,CDKN1B,CDKN1A
REAC:R-HSA-8876493	InlA-mediated entry of Listeria monocytogenes into host cells	0.0009501330558738224	0.0009501330558738224	+1	CTNNB1,CDH1
REAC:R-HSA-2179392	EGFR Transactivation by Gastrin	0.0009701285107645071	0.0009701285107645071	+1	EGFR,NRAS
REAC:R-HSA-186712	Regulation of beta-cell development	0.0009941808185666163	0.0009941808185666163	+1	NOTCH1,AKT1,EP300,FOXA2
REAC:R-HSA-1500931	Cell-Cell communication	0.000998847405581178	0.000998847405581178	+1	PIK3CA,PIK3R1,CTNNB1,CDH1
REAC:R-HSA-3232118	SUMOylation of transcription factors	0.0010247979855243145	0.0010247979855243145	+1	TP53,CDKN2A
REAC:R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	0.0010754012958580693	0.0010754012958580693	+1	TP53,RB1
REAC:R-HSA-75153	Apoptotic execution phase	0.0010774878942184615	0.0010774878942184615	+1	APC,CTNNB1,CDH1
REAC:R-HSA-69473	G2/M DNA damage checkpoint	0.0010776085593741924	0.0010776085593741924	+1	TP53,ATM,BRCA1,CHEK2,ATR,HIST1H2BD
REAC:R-HSA-8941333	RUNX2 regulates genes involved in differentiation of myeloid cells	0.0010830630123766602	0.0010830630123766602	+1	RUNX1,CBFB
REAC:R-HSA-6802957	Oncogenic MAPK signaling	0.0011149274978531657	0.0011149274978531657	+1	KRAS,NF1,NRAS,BRAF
REAC:R-HSA-912631	Regulation of signaling by CBL	0.0011495041378932263	0.0011495041378932263	+1	PIK3CA,PIK3R1
REAC:R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	0.001215138903904408	0.001215138903904408	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	0.001215138903904408	0.001215138903904408	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	0.001215138903904408	0.001215138903904408	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	0.001215138903904408	0.001215138903904408	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	0.001215138903904408	0.001215138903904408	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	0.001215138903904408	0.001215138903904408	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-212165	Epigenetic regulation of gene expression	0.0012745318510542702	0.0012745318510542702	+1	DNMT3A,TET2,EP300,SF3B1,SIN3A,HIST1H2BD,ERCC2,EZH2
REAC:R-HSA-453279	Mitotic G1 phase and G1/S transition	0.0012745318510542702	0.0012745318510542702	+1	CDKN2A,RB1,AKT1,CDKN1B,CCND1,CDKN1A,PPP2R1A,CDKN2C
REAC:R-HSA-1295596	Spry regulation of FGF signaling	0.0012856512290646983	0.0012856512290646983	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	0.0012856512290646983	0.0012856512290646983	+1	CTNNB1,CDH1
REAC:R-HSA-202403	TCR signaling	0.0012856512290646983	0.0012856512290646983	+1	PIK3CA,PTEN,PIK3R1
REAC:R-HSA-373753	Nephrin family interactions	0.0012899767418280037	0.0012899767418280037	+1	PIK3CA,PIK3R1
REAC:R-HSA-69620	Cell Cycle Checkpoints	0.0012974459502150732	0.0012974459502150732	+1	TP53,CDKN2A,ATM,CDKN1B,BRCA1,CHEK2,CDKN1A,PPP2R1A,ATR,HIST1H2BD
REAC:R-HSA-5683057	MAPK family signaling cascades	0.0013405497957222508	0.0013405497957222508	+1	EGFR,NF1,FLT3,NRAS,BRAF,HGF,KIT,PDGFRA,PPP2R1A,PTPN11
REAC:R-HSA-114604	GPVI-mediated activation cascade	0.0014430085615867645	0.0014430085615867645	+1	PIK3CA,PIK3R1,PIK3CG,PTPN11
REAC:R-HSA-3304347	Loss of Function of SMAD4 in Cancer	0.0014675950116270482	0.0014675950116270482	+1	SMAD4,SMAD2
REAC:R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	0.0014675950116270482	0.0014675950116270482	+1	PIK3CA,PIK3R1,MAP3K1,NRAS,MAP2K4
REAC:R-HSA-3315487	SMAD2/3 MH2 Domain Mutants in Cancer	0.0014675950116270482	0.0014675950116270482	+1	SMAD4,SMAD2
REAC:R-HSA-3311021	SMAD4 MH2 Domain Mutants in Cancer	0.0014675950116270482	0.0014675950116270482	+1	SMAD4,SMAD2
REAC:R-HSA-3214858	RMTs methylate histone arginines	0.0014849896990252356	0.0014849896990252356	+1	ARID1A,PBRM1,DNMT3A
REAC:R-HSA-196299	Beta-catenin phosphorylation cascade	0.0015254294315003262	0.0015254294315003262	+1	APC,CTNNB1
REAC:R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	0.001536215192592261	0.001536215192592261	+1	ATM,BRCA1,BRCA2,ATR
REAC:R-HSA-69560	Transcriptional activation of p53 responsive genes  	0.001536215192592261	0.001536215192592261	+1	TP53
REAC:R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21 	0.001536215192592261	0.001536215192592261	+1	TP53
REAC:R-HSA-1839124	FGFR1 mutant receptor activation	0.001536215192592261	0.001536215192592261	+1	PIK3CA,PIK3R1
REAC:R-HSA-912526	Interleukin receptor SHC signaling	0.001536215192592261	0.001536215192592261	+1	PIK3CA,PIK3R1
REAC:R-HSA-5218920	VEGFR2 mediated vascular permeability	0.0017567297079626627	0.0017567297079626627	+1	CTNNB1,AKT1,MTOR
REAC:R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	0.0018126846668982727	0.0018126846668982727	+1	CTCF,KDM6A,AJUBA,EP300,HIST1H2BD,NCOR1,EZH2
REAC:R-HSA-5619507	Activation of HOX genes during differentiation	0.0018126846668982727	0.0018126846668982727	+1	CTCF,KDM6A,AJUBA,EP300,HIST1H2BD,NCOR1,EZH2
REAC:R-HSA-111448	Activation of NOXA and translocation to mitochondria	0.001875402892825169	0.001875402892825169	+1	TP53
REAC:R-HSA-3134973	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	0.0019232895126166025	0.0019232895126166025	+1	CTNNB1,EP300
REAC:R-HSA-6807070	PTEN Regulation	0.0019575273163931575	0.0019575273163931575	+1	TP53,PTEN
REAC:R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	0.0019575273163931575	0.0019575273163931575	+1	ATM,BRCA1,BRCA2,ATR
REAC:R-HSA-179812	GRB2 events in EGFR signaling	0.0019775789340313247	0.0019775789340313247	+1	EGFR,NRAS
REAC:R-HSA-8865999	MET activates PTPN11	0.0021053875559177144	0.0021053875559177144	+1	HGF,PTPN11
REAC:R-HSA-69541	Stabilization of p53	0.0021450514506772636	0.0021450514506772636	+1	TP53,CDKN2A,ATM,CHEK2
REAC:R-HSA-8857538	PTK6 promotes HIF1A stabilization	0.0022304450548218647	0.0022304450548218647	+1	EGFR,LRRK2
REAC:R-HSA-69202	Cyclin E associated events during G1/S transition 	0.002321609020682976	0.002321609020682976	+1	RB1,AKT1,CDKN1B,CCND1,CDKN1A
REAC:R-HSA-180336	SHC1 events in EGFR signaling	0.002321609020682976	0.002321609020682976	+1	EGFR,NRAS
REAC:R-HSA-6806834	Signaling by MET	0.002380130004564672	0.002380130004564672	+1	PIK3CA,PIK3R1,NRAS,HGF
REAC:R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	0.0025660871497480207	0.0025660871497480207	+1	RB1,AKT1,CDKN1B,CCND1,CDKN1A
REAC:R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.0025805885840493744	0.0025805885840493744	+1	TGFBR2,SMAD2
REAC:R-HSA-3656532	TGFBR1 KD Mutants in Cancer	0.0025805885840493744	0.0025805885840493744	+1	TGFBR2,SMAD2
REAC:R-HSA-8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	0.002659490299442461	0.002659490299442461	+1	ARHGAP35,NRAS
REAC:R-HSA-1963640	GRB2 events in ERBB2 signaling	0.002659490299442461	0.002659490299442461	+1	EGFR,NRAS
REAC:R-HSA-8851805	MET activates RAS signaling	0.0026772124522984808	0.0026772124522984808	+1	NRAS,HGF
REAC:R-HSA-8935964	RUNX1 regulates expression of components of tight junctions	0.002750246706411447	0.002750246706411447	+1	RUNX1,CBFB
REAC:R-HSA-8849470	PTK6 Regulates Cell Cycle	0.002804712176058163	0.002804712176058163	+1	CDKN1B,CCND1
REAC:R-HSA-73894	DNA Repair	0.0029140965815230044	0.0029140965815230044	+1	TP53,BAP1,ATM,BRCA1,POLQ,CHEK2,EP300,BRCA2,ATR,HIST1H2BD
REAC:R-HSA-8853659	RET signaling	0.002928669213108812	0.002928669213108812	+1	PIK3CA,PIK3R1
REAC:R-HSA-6811555	PI5P Regulates TP53 Acetylation	0.0030610389589672627	0.0030610389589672627	+1	TP53
REAC:R-HSA-139915	Activation of PUMA and translocation to mitochondria	0.0030610389589672627	0.0030610389589672627	+1	TP53
REAC:R-HSA-389513	CTLA4 inhibitory signaling	0.0031282621203935646	0.0031282621203935646	+1	AKT1,PPP2R1A,PTPN11
REAC:R-HSA-6802949	Signaling by RAS mutants	0.003134131449622401	0.003134131449622401	+1	KRAS,NRAS,BRAF
REAC:R-HSA-8876384	Listeria monocytogenes entry into host cells	0.003134131449622401	0.003134131449622401	+1	CTNNB1,CDH1
REAC:R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	0.003134131449622401	0.003134131449622401	+1	KRAS,NRAS,BRAF
REAC:R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	0.003134131449622401	0.003134131449622401	+1	KRAS,NRAS,BRAF
REAC:R-HSA-9649948	Signaling downstream of RAS mutants	0.003134131449622401	0.003134131449622401	+1	KRAS,NRAS,BRAF
REAC:R-HSA-69206	G1/S Transition	0.003291970493708487	0.003291970493708487	+1	RB1,AKT1,CDKN1B,CCND1,CDKN1A,PPP2R1A
REAC:R-HSA-170834	Signaling by TGF-beta Receptor Complex	0.003505628262144893	0.003505628262144893	+1	SMAD4,USP9X,TGFBR2,NCOR1,SMAD2
REAC:R-HSA-8940973	RUNX2 regulates osteoblast differentiation	0.0035122876710545017	0.0035122876710545017	+1	RB1,AR,CBFB
REAC:R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	0.0035122876710545017	0.0035122876710545017	+1	ATM,BRCA1,BRCA2
REAC:R-HSA-201681	TCF dependent signaling in response to WNT	0.003560634266997379	0.003560634266997379	+1	APC,CTNNB1,AKT1,SOX9,EP300,SOX17,PPP2R1A,HIST1H2BD,AXIN2
REAC:R-HSA-451927	Interleukin-2 family signaling	0.003704548922104991	0.003704548922104991	+1	PIK3CA,PIK3R1
REAC:R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	0.0037410179088731696	0.0037410179088731696	+1	EGFR,NRAS
REAC:R-HSA-8939256	RUNX1 regulates transcription of genes involved in WNT signaling	0.0037451772801502933	0.0037451772801502933	+1	RUNX1,CBFB
REAC:R-HSA-8939245	RUNX1 regulates transcription of genes involved in BCR signaling	0.0037451772801502933	0.0037451772801502933	+1	RUNX1,CBFB
REAC:R-HSA-8939246	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	0.0037451772801502933	0.0037451772801502933	+1	RUNX1,CBFB
REAC:R-HSA-8931987	RUNX1 regulates estrogen receptor mediated transcription	0.0037451772801502933	0.0037451772801502933	+1	RUNX1,CBFB
REAC:R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	0.0037772820617853055	0.0037772820617853055	+1	TP53
REAC:R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	0.0037772820617853055	0.0037772820617853055	+1	TP53
REAC:R-HSA-3656534	Loss of Function of TGFBR1 in Cancer	0.0037867646734031806	0.0037867646734031806	+1	TGFBR2,SMAD2
REAC:R-HSA-1483257	Phospholipid metabolism	0.0038195919662529884	0.0038195919662529884	+1	PIK3CA,PTEN
REAC:R-HSA-109606	Intrinsic Pathway for Apoptosis	0.003927403070888755	0.003927403070888755	+1	TP53,CDKN2A,AKT1
REAC:R-HSA-6804758	Regulation of TP53 Activity through Acetylation	0.003936757432075179	0.003936757432075179	+1	TP53,AKT1,EP300
REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	0.003984266405701401	0.003984266405701401	+1	PIK3CA,PIK3R1
REAC:R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	0.003984266405701401	0.003984266405701401	+1	APC,CTNNB1
REAC:R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	0.004088577930345315	0.004088577930345315	+1	SMAD4,USP9X,NCOR1,SMAD2
REAC:R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	0.004224570442975266	0.004224570442975266	+1	TP53
REAC:R-HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	0.004224570442975266	0.004224570442975266	+1	TP53
REAC:R-HSA-5654732	Negative regulation of FGFR3 signaling	0.004224570442975266	0.004224570442975266	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-9645135	STAT5 Activation	0.004247409281204606	0.004247409281204606	+1	FLT3,PTPN11
REAC:R-HSA-165159	MTOR signalling	0.004352642126165626	0.004352642126165626	+1	STK11,AKT1,MTOR
REAC:R-HSA-1250196	SHC1 events in ERBB2 signaling	0.004352642126165626	0.004352642126165626	+1	EGFR,NRAS
REAC:R-HSA-9665686	Signaling by ERBB2 TMD/JMD mutants	0.004352642126165626	0.004352642126165626	+1	EGFR,NRAS
REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	0.004381180864529236	0.004381180864529236	+1	NOTCH1,EP300,TBL1XR1,NCOR1
REAC:R-HSA-8951430	RUNX3 regulates WNT signaling	0.004391420390894046	0.004391420390894046	+1	CTNNB1,CCND1
REAC:R-HSA-4791275	Signaling by WNT in cancer	0.004566392562403198	0.004566392562403198	+1	APC,CTNNB1
REAC:R-HSA-416476	G alpha (q) signalling events	0.004659183551775825	0.004659183551775825	+1	PIK3CA,EGFR,PIK3R1
REAC:R-HSA-8941332	RUNX2 regulates genes involved in cell migration	0.004761686506174361	0.004761686506174361	+1	AKT1,CBFB
REAC:R-HSA-5693538	Homology Directed Repair	0.0049555247730022674	0.0049555247730022674	+1	ATM,BRCA1,POLQ,BRCA2,ATR,HIST1H2BD
REAC:R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	0.004986837360217031	0.004986837360217031	+1	TP53,FBXW7
REAC:R-HSA-9022537	Loss of MECP2 binding ability to the NCoR/SMRT complex	0.004986837360217031	0.004986837360217031	+1	TBL1XR1,NCOR1
REAC:R-HSA-6804115	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	0.005071746434856948	0.005071746434856948	+1	TP53,NPM1
REAC:R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	0.00512344109444166	0.00512344109444166	+1	TP53
REAC:R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	0.0056526228037279	0.0056526228037279	+1	TP53
REAC:R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.00567051506096604	0.00567051506096604	+1	RUNX1,EP300,CBFB,SIN3A,HIST1H2BD
REAC:R-HSA-5654726	Negative regulation of FGFR1 signaling	0.00567051506096604	0.00567051506096604	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-5673000	RAF activation	0.005773419360621466	0.005773419360621466	+1	NRAS,BRAF,PPP2R1A
REAC:R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	0.006029795231262826	0.006029795231262826	+1	ATM,BRCA1,BRCA2
REAC:R-HSA-8939242	RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	0.006029795231262826	0.006029795231262826	+1	RUNX1,CBFB
REAC:R-HSA-5654733	Negative regulation of FGFR4 signaling	0.006226307714309462	0.006226307714309462	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-5693537	Resolution of D-Loop Structures	0.006514604768824515	0.006514604768824515	+1	ATM,BRCA1,BRCA2
REAC:R-HSA-9012852	Signaling by NOTCH3	0.0067031734496921305	0.0067031734496921305	+1	EGFR,NOTCH1
REAC:R-HSA-5654727	Negative regulation of FGFR2 signaling	0.006854535580569331	0.006854535580569331	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-5626467	RHO GTPases activate IQGAPs	0.007194632255757686	0.007194632255757686	+1	CTNNB1,CDH1
REAC:R-HSA-8948747	Regulation of PTEN localization	0.007194632255757686	0.007194632255757686	+1	PTEN
REAC:R-HSA-8943723	Regulation of PTEN mRNA translation	0.007194632255757686	0.007194632255757686	+1	PTEN
REAC:R-HSA-418990	Adherens junctions interactions	0.007194632255757686	0.007194632255757686	+1	CTNNB1,CDH1
REAC:R-HSA-8978934	Metabolism of cofactors	0.00739428879713866	0.00739428879713866	+1	IDH1,AKT1
REAC:R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	0.00740235359458442	0.00740235359458442	+1	PIK3CA,PIK3R1
REAC:R-HSA-2871796	FCERI mediated MAPK activation	0.007643205787880885	0.007643205787880885	+1	MAP3K1,NRAS,MAP2K4
REAC:R-HSA-114452	Activation of BH3-only proteins	0.007895138735697709	0.007895138735697709	+1	TP53
REAC:R-HSA-5685942	HDR through Homologous Recombination (HRR)	0.008015880222132116	0.008015880222132116	+1	ATM,BRCA1,BRCA2,ATR
REAC:R-HSA-2559580	Oxidative Stress Induced Senescence	0.008016264975822411	0.008016264975822411	+1	TP53,CDKN2A,MAP2K4,HIST1H2BD,CDKN2C,EZH2
REAC:R-HSA-3214842	HDMs demethylate histones	0.008445651243030908	0.008445651243030908	+1	KDM6A,KDM5C,ARID5B
REAC:R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	0.008458410134478636	0.008458410134478636	+1	NOTCH1,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2644603	Signaling by NOTCH1 in Cancer	0.008458410134478636	0.008458410134478636	+1	NOTCH1,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	0.008458410134478636	0.008458410134478636	+1	NOTCH1,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	0.008458410134478636	0.008458410134478636	+1	NOTCH1,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	0.008458410134478636	0.008458410134478636	+1	NOTCH1,EP300,TBL1XR1,NCOR1
REAC:R-HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	0.008538261766696543	0.008538261766696543	+1	NRAS,PTPN11
REAC:R-HSA-350054	Notch-HLH transcription pathway	0.008556873405684841	0.008556873405684841	+1	NOTCH1,TBL1XR1,NCOR1
REAC:R-HSA-4411364	Binding of TCF/LEF:CTNNB1 to target gene promoters	0.008643955598032136	0.008643955598032136	+1	CTNNB1,AXIN2
REAC:R-HSA-8877330	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	0.00870987175490187	0.00870987175490187	+1	RUNX1,CBFB
REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	0.009379020242734631	0.009379020242734631	+1	PTEN,SIN3A,TBL1XR1,NCOR1
REAC:R-HSA-9632693	Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects	0.009562350230614634	0.009562350230614634	+1	CDKN2A
REAC:R-HSA-9632700	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	0.009562350230614634	0.009562350230614634	+1	CDKN2A
REAC:R-HSA-9675132	Diseases of cellular response to stress	0.009562350230614634	0.009562350230614634	+1	CDKN2A
REAC:R-HSA-2029485	Role of phospholipids in phagocytosis	0.009562350230614634	0.009562350230614634	+1	PIK3CA,PIK3R1
REAC:R-HSA-9630794	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	0.009562350230614634	0.009562350230614634	+1	CDKN2A
REAC:R-HSA-9630747	Diseases of Cellular Senescence	0.009562350230614634	0.009562350230614634	+1	CDKN2A
REAC:R-HSA-9630750	Evasion of Oncogene Induced Senescence Due to p16INK4A Defects	0.009562350230614634	0.009562350230614634	+1	CDKN2A
REAC:R-HSA-1251932	PLCG1 events in ERBB2 signaling	0.009776258289649632	0.009776258289649632	+1	EGFR
REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	0.009998166090075292	0.009998166090075292	+1	SIN3A,TBL1XR1,NCOR1
REAC:R-HSA-2173789	TGF-beta receptor signaling activates SMADs	0.010408619940904628	0.010408619940904628	+1	SMAD4,TGFBR2,SMAD2
REAC:R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	0.010408619940904628	0.010408619940904628	+1	SMAD4,SIN3A,SMAD2
REAC:R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes	0.010605882065371924	0.010605882065371924	+1	TP53
REAC:R-HSA-5685938	HDR through Single Strand Annealing (SSA)	0.010698466509153352	0.010698466509153352	+1	ATM,BRCA1,ATR
REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	0.010779516643245935	0.010779516643245935	+1	NOTCH1,EP300
REAC:R-HSA-69481	G2/M Checkpoints	0.010946915629235743	0.010946915629235743	+1	TP53,ATM,BRCA1,CHEK2,ATR,HIST1H2BD
REAC:R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.011364204592085508	0.011364204592085508	+1	EGFR,KIT
REAC:R-HSA-5675221	Negative regulation of MAPK pathway	0.01152611062396361	0.01152611062396361	+1	NRAS,BRAF,PPP2R1A
REAC:R-HSA-8943724	Regulation of PTEN gene transcription	0.011605496040500736	0.011605496040500736	+1	TP53,MTOR,MECOM,EZH2
REAC:R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	0.01224016621194229	0.01224016621194229	+1	TP53
REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	0.012878878386974641	0.012878878386974641	+1	EGFR,AKT1
REAC:R-HSA-5467348	Truncations of AMER1 destabilize the destruction complex	0.012878878386974641	0.012878878386974641	+1	APC
REAC:R-HSA-5467340	AXIN missense mutants destabilize the destruction complex	0.012878878386974641	0.012878878386974641	+1	APC
REAC:R-HSA-4839735	AXIN mutants destabilize the destruction complex, activating WNT signaling	0.012878878386974641	0.012878878386974641	+1	APC
REAC:R-HSA-4839748	AMER1 mutants destabilize the destruction complex	0.012878878386974641	0.012878878386974641	+1	APC
REAC:R-HSA-5467337	APC truncation mutants have impaired AXIN binding	0.012878878386974641	0.012878878386974641	+1	APC
REAC:R-HSA-4839744	truncated APC mutants destabilize the destruction complex	0.012878878386974641	0.012878878386974641	+1	APC
REAC:R-HSA-3899300	SUMOylation of transcription cofactors	0.01311675688050322	0.01311675688050322	+1	NPM1,EP300,SIN3A
REAC:R-HSA-1433617	Regulation of signaling by NODAL	0.01311675688050322	0.01311675688050322	+1	ACVR1B,ACVR2A
REAC:R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	0.013169917490639182	0.013169917490639182	+1	RB1,PPP2R1A
REAC:R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	0.013329642120551067	0.013329642120551067	+1	NOTCH1,EP300
REAC:R-HSA-9614657	FOXO-mediated transcription of cell death genes	0.013329642120551067	0.013329642120551067	+1	STK11,EP300
REAC:R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	0.013539505732872487	0.013539505732872487	+1	RB1
REAC:R-HSA-2644605	FBXW7 Mutants and NOTCH1 in Cancer	0.014359203382957214	0.014359203382957214	+1	NOTCH1
REAC:R-HSA-2644607	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	0.014359203382957214	0.014359203382957214	+1	NOTCH1
REAC:R-HSA-392451	G beta:gamma signalling through PI3Kgamma	0.014472593431343488	0.014472593431343488	+1	AKT1,PIK3CG
REAC:R-HSA-9029569	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	0.015387149819855039	0.015387149819855039	+1	EP300,TBL1XR1,NCOR1
REAC:R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	0.016501029798829035	0.016501029798829035	+1	ATM,BRCA1,BRCA2,ATR,HIST1H2BD
